controller,prototype,episode_id,step,phase,action,diagnosed_skill,question_skill,difficulty,a_eff,p_correct,correct,fail_streak_polynomial,polynomial_correct_streak,remediation_active,remediation_steps_taken,integer_recent_results,ability_integer,ability_fraction,ability_radical,ability_polynomial,delta_integer,delta_fraction,delta_radical,delta_polynomial,terminated,termination_reason
AB2,B,84,4,remediation,fixed_remediation,,integer,0.5456953749180924,0.38016341610302384,0.27028210785669154,1,0,0,1,2,11,0.46162566810040284,0.3062909045927481,0.11498095541984926,0.5729157488273094,0.08146225199737897,0.0,0.0,0.016292450399475796,0,
AB2,B,84,5,remediation,fixed_remediation,,integer,0.5803411673158512,0.46162566810040284,0.3290923701669618,0,0,0,1,3,110,0.486396943306635,0.3062909045927481,0.11498095541984926,0.5778700038685559,0.024771275206232176,0.0,0.0,0.004954255041246435,0,
AB2,B,84,6,target,return_after_fixed_remediation,,polynomial,0.7157493073493735,0.5504280856999796,0.2705315620352452,0,1,0,0,0,110,0.486396943306635,0.3062909045927481,0.11498095541984926,0.6039411972191099,0.0,0.0,0.0,0.026071193350553988,0,
AB2,B,84,7,target,target_only,,polynomial,0.7245731783732636,0.5686779210453674,0.28183621652675606,0,2,0,0,0,110,0.486396943306635,0.3062909045927481,0.11498095541984926,0.6300970997314932,0.0,0.0,0.0,0.026155902512383335,0,
AB2,B,84,8,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5434148884906923,0.486396943306635,0.4152975895762006,0,0,0,1,1,0,0.5108137262361456,0.3062909045927481,0.11498095541984926,0.6349804563173953,0.02441678292951065,0.0,0.0,0.004883356585902131,0,
AB2,B,84,9,remediation,fixed_remediation,,integer,0.5300694437543741,0.5108137262361456,0.47114850948218184,0,0,0,1,2,00,0.5351023928961877,0.3062909045927481,0.11498095541984926,0.6398381896494038,0.02428866666004199,0.0,0.0,0.004857733332008399,0,
AB2,B,84,10,remediation,fixed_remediation,,integer,0.5084451471644884,0.5351023928961877,0.539900843177927,0,0,0,1,3,000,0.5591834663089668,0.3062909045927481,0.11498095541984926,0.6446544043319595,0.02408107341277909,0.0,0.0,0.004816214682555818,0,
AB2,B,84,11,target,return_after_fixed_remediation,,polynomial,0.6689686211019321,0.6190131229250617,0.4256227575287056,0,1,0,0,0,000,0.5591834663089668,0.3062909045927481,0.11498095541984926,0.6702765030945381,0.0,0.0,0.0,0.025622098762578555,0,
AB2,B,84,12,target,target_only,,polynomial,0.7251309144230444,0.6369485920588667,0.37072823828017815,1,0,1,0,0,000,0.5591834663089668,0.3062909045927481,0.11498095541984926,0.7574806923560755,0.0,0.0,0.0,0.08720418926153743,0,
AB2,B,84,13,target,target_only,,polynomial,0.6947359616289521,0.6979915245419428,0.5048831891042526,1,0,2,0,0,000,0.5591834663089668,0.3062909045927481,0.11498095541984926,0.843712243128202,0.0,0.0,0.0,0.08623155077212648,1,success_threshold
AB2,B,85,1,target,target_only,,polynomial,0.6455758314879391,0.41790707346078443,0.2032648432392223,0,1,0,0,0,,0.278444149127937,0.28493988730491326,0.10387475490984646,0.5030744261571461,0.0,0.0,0.0,0.025397527982284215,0,
AB2,B,85,2,target,target_only,,polynomial,0.7062287840537659,0.43568534304838336,0.16475567801212898,1,0,1,0,0,,0.278444149127937,0.28493988730491326,0.10387475490984646,0.5896737472468666,0.0,0.0,0.0,0.0865993210897205,0,
AB2,B,85,3,target,target_only,,polynomial,0.7102380272819293,0.4963048678111877,0.21693822427566112,0,1,0,0,0,,0.278444149127937,0.28493988730491326,0.10387475490984646,0.6156920323087731,0.0,0.0,0.0,0.026018285061906524,0,
AB2,B,85,4,target,target_only,,polynomial,0.6960952190258239,0.5145176673545223,0.2517189773722284,0,2,0,0,0,,0.278444149127937,0.28493988730491326,0.10387475490984646,0.6415745464114211,0.0,0.0,0.0,0.025882514102647913,0,
AB2,B,85,5,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5414876370305202,0.278444149127937,0.17104191813338587,1,0,0,1,1,1,0.3597717535129137,0.28493988730491326,0.10387475490984646,0.6578400672884164,0.08132760438497666,0.0,0.0,0.016265520876995333,0,
AB2,B,85,6,remediation,fixed_remediation,,integer,0.5172419988920074,0.3597717535129137,0.279927457275751,0,0,0,1,2,10,0.38393727670227695,0.28493988730491326,0.10387475490984646,0.662673171926289,0.024165523189363273,0.0,0.0,0.004833104637872655,0,
AB2,B,85,7,remediation,fixed_remediation,,integer,0.5965300188596402,0.38393727670227695,0.2183075628683267,0,0,0,1,3,100,0.4088639648833295,0.28493988730491326,0.10387475490984646,0.6676585095624996,0.024926688181052543,0.0,0.0,0.004985337636210509,0,
AB2,B,85,8,target,return_after_fixed_remediation,,polynomial,0.7110319674526661,0.5900201461587485,0.32605752675498595,1,0,1,0,0,100,0.4088639648833295,0.28493988730491326,0.10387475490984646,0.7544115325209849,0.0,0.0,0.0,0.08675302295848532,0,
AB2,B,85,9,target,target_only,,polynomial,0.7179077411628921,0.6507472622296883,0.4006006862745215,1,0,2,0,0,100,0.4088639648833295,0.28493988730491326,0.10387475490984646,0.8413845802381975,0.0,0.0,0.0,0.08697304771721255,1,success_threshold
AB2,B,86,1,target,target_only,,polynomial,0.7208980852674134,0.4391858513371153,0.15573988827686688,0,1,0,0,0,,0.279742422862342,0.29985332349125005,0.08836388904019638,0.5336393708734425,0.0,0.0,0.0,0.02612062161856717,0,
AB2,B,86,2,target,target_only,,polynomial,0.6621072735104547,0.45747028647011234,0.22656286762034653,0,2,0,0,0,,0.279742422862342,0.29985332349125005,0.08836388904019638,0.5591956006991429,0.0,0.0,0.0,0.02555622982570037,0,
AB2,B,86,3,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5331582047257549,0.279742422862342,0.17938868516738668,0,0,0,1,1,0,0.3040607416277093,0.29985332349125005,0.08836388904019638,0.5640592644522163,0.02431831876536725,0.0,0.0,0.004863663753073451,0,
AB2,B,86,4,remediation,fixed_remediation,,integer,0.5034222772232823,0.3040607416277093,0.23215739300376134,0,0,0,1,2,00,0.3280935954890528,0.29985332349125005,0.08836388904019638,0.568865835224485,0.02403285386134351,0.0,0.0,0.004806570772268703,0,
AB2,B,86,5,remediation,fixed_remediation,,integer,0.5913576933798599,0.3280935954890528,0.17085432263026865,1,0,0,1,3,001,0.4110170416772083,0.29985332349125005,0.08836388904019638,0.5854505244621161,0.08292344618815552,0.0,0.0,0.016584689237631105,0,
AB2,B,86,6,target,return_after_fixed_remediation,,polynomial,0.6677036770898866,0.5331204796266438,0.30842366013317735,0,1,0,0,0,001,0.4110170416772083,0.29985332349125005,0.08836388904019638,0.611060479762179,0.0,0.0,0.0,0.025609955300062912,0,
AB2,B,86,7,target,target_only,,polynomial,0.682520460016832,0.5510474483366877,0.3124182127360392,1,0,1,0,0,001,0.4110170416772083,0.29985332349125005,0.08836388904019638,0.6969011344827176,0.0,0.0,0.0,0.08584065472053863,0,
AB2,B,86,8,target,target_only,,polynomial,0.6314938461398083,0.6111359066410648,0.46950100186158766,0,1,0,0,0,001,0.4110170416772083,0.29985332349125005,0.08836388904019638,0.7221634754056598,0.0,0.0,0.0,0.025262340922942165,0,
AB2,B,86,9,target,target_only,,polynomial,0.6392123899011932,0.6288195452871244,0.48441578256264095,0,2,0,0,0,001,0.4110170416772083,0.29985332349125005,0.08836388904019638,0.7474999143487113,0.0,0.0,0.0,0.025336438943051452,0,
AB2,B,86,10,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5112410589819628,0.4110170416772083,0.3540362442385959,0,0,0,1,1,0,0.43512495584343513,0.29985332349125005,0.08836388904019638,0.7523214971819567,0.024107914166226842,0.0,0.0,0.004821582833245369,0,
AB2,B,86,11,remediation,fixed_remediation,,integer,0.5983368787281789,0.43512495584343513,0.2730363504903841,0,0,0,1,2,00,0.4600689898792257,0.29985332349125005,0.08836388904019638,0.7573103039891148,0.02494403403579052,0.0,0.0,0.004988806807158104,0,
AB2,B,86,12,remediation,fixed_remediation,,integer,0.5536727200749635,0.4600689898792257,0.36317215518623114,1,0,0,1,3,001,0.5417865169216245,0.29985332349125005,0.08836388904019638,0.7736538093975945,0.08171752704239885,0.0,0.0,0.01634350540847977,0,
AB2,B,86,13,target,return_after_fixed_remediation,,polynomial,0.6903271095524915,0.7040936216548035,0.5206380357206011,0,1,0,0,0,001,0.5417865169216245,0.29985332349125005,0.08836388904019638,0.7994809496492985,0.0,0.0,0.0,0.02582714025170392,0,
AB2,B,86,14,target,target_only,,polynomial,0.6611430882485535,0.7221726198309962,0.5905349306906925,1,0,1,0,0,001,0.5417865169216245,0.29985332349125005,0.08836388904019638,0.8846375284732522,0.0,0.0,0.0,0.08515657882395372,0,
AB2,B,86,15,target,target_only,,polynomial,0.7202882950431568,0.7817822250077638,0.5912085190515977,1,0,2,0,0,001,0.5417865169216245,0.29985332349125005,0.08836388904019638,0.9716867539146332,0.0,0.0,0.0,0.08704922544138104,1,success_threshold
AB2,B,87,1,target,target_only,,polynomial,0.6777789845263971,0.4518999791873133,0.20500946957719546,0,1,0,0,0,,0.30938245633541916,0.29193496359448373,0.10681657433588741,0.5386855958038642,0.0,0.0,0.0,0.02570667825145341,0,
AB2,B,87,2,target,target_only,,polynomial,0.7151968471491632,0.4698946539633307,0.18666717913447467,0,2,0,0,0,,0.30938245633541916,0.29193496359448373,0.10681657433588741,0.5647514855364962,0.0,0.0,0.0,0.026065889732631967,0,
AB2,B,87,3,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5219311129411563,0.30938245633541916,0.21835270526158113,1,0,0,1,1,1,0.39008425194953616,0.29193496359448373,0.10681657433588741,0.5808918446593196,0.08070179561411701,0.0,0.0,0.016140359122823404,0,
AB2,B,87,4,remediation,fixed_remediation,,integer,0.5942289129961994,0.39008425194953616,0.22708091368931918,1,0,0,1,2,11,0.47309957716541456,0.29193496359448373,0.10681657433588741,0.5974949097024953,0.08301532521587839,0.0,0.0,0.01660306504317568,0,
AB2,B,87,5,remediation,fixed_remediation,,integer,0.5082188984328398,0.47309957716541456,0.4475150740231064,1,0,0,1,3,111,0.5533625819152654,0.29193496359448373,0.10681657433588741,0.6135475106524655,0.08026300474985089,0.0,0.0,0.01605260094997018,0,
AB2,B,87,6,target,return_after_fixed_remediation,,polynomial,0.6703838532286136,0.5954920320313055,0.3895151000062063,0,1,0,0,0,111,0.5533625819152654,0.29193496359448373,0.10681657433588741,0.6391831956434602,0.0,0.0,0.0,0.025635684990994695,0,
AB2,B,87,7,target,target_only,,polynomial,0.6405228209866426,0.6134370115250016,0.45946047094793613,1,0,1,0,0,111,0.5533625819152654,0.29193496359448373,0.10681657433588741,0.7236799259150327,0.0,0.0,0.0,0.08449673027157256,0,
AB2,B,87,8,target,target_only,,polynomial,0.6484626756087172,0.6725847227151025,0.5361200408150141,0,1,0,0,0,111,0.5533625819152654,0.29193496359448373,0.10681657433588741,0.7491051676008764,0.0,0.0,0.0,0.025425241685843685,0,
AB2,B,87,9,target,target_only,,polynomial,0.6628625758815263,0.6903823918951931,0.5411861906315643,0,2,0,0,0,111,0.5533625819152654,0.29193496359448373,0.10681657433588741,0.7746686483293391,0.0,0.0,0.0,0.025563480728462654,0,
AB2,B,87,10,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5668356363406664,0.5533625819152654,0.4798014166982422,0,0,0,1,1,0,0.5780042040241359,0.29193496359448373,0.10681657433588741,0.7795969727511132,0.024641622108870397,0.0,0.0,0.00492832442177408,0,
AB2,B,87,11,remediation,fixed_remediation,,integer,0.5577167108562909,0.5780042040241359,0.5303937204568353,0,0,0,1,2,00,0.6025582844483562,0.29193496359448373,0.10681657433588741,0.7845077888359573,0.024554080424220394,0.0,0.0,0.004910816084844079,0,
AB2,B,87,12,remediation,fixed_remediation,,integer,0.5759893617775531,0.6025582844483562,0.5397691995088946,1,0,0,1,3,001,0.6849899440252379,0.29193496359448373,0.10681657433588741,0.8009941207513336,0.0824316595768817,0.0,0.0,0.01648633191537634,0,
AB2,B,87,13,target,return_after_fixed_remediation,,polynomial,0.6722020952215573,0.7661928677335048,0.6373647605320634,0,1,0,0,0,001,0.6849899440252379,0.29193496359448373,0.10681657433588741,0.8266472608654606,0.0,0.0,0.0,0.025653140114126952,0,
AB2,B,87,14,target,target_only,,polynomial,0.6879368559542376,0.7841500658133937,0.6404411239163146,0,2,0,0,0,001,0.6849899440252379,0.29193496359448373,0.10681657433588741,0.8524514546826213,0.0,0.0,0.0,0.025804193817160682,0,
AB2,B,87,15,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5034225312977553,0.6849899440252379,0.7482695640368213,0,0,0,1,1,0,0.7090228003256964,0.29193496359448373,0.10681657433588741,0.8572580259427129,0.02403285630045845,0.0,0.0,0.00480657126009169,0,
AB2,B,87,16,remediation,fixed_remediation,,integer,0.5385030013560357,0.7090228003256964,0.735579657331738,1,0,0,1,2,01,0.7902548963690896,0.29193496359448373,0.10681657433588741,0.8735044451513916,0.08123209604339315,0.0,0.0,0.01624641920867863,0,
AB2,B,87,17,remediation,fixed_remediation,,integer,0.5197896152582249,0.7902548963690896,0.8351797777595081,1,0,0,1,3,011,0.8708881640573528,0.29193496359448373,0.10681657433588741,0.8896310986890442,0.0806332676882632,0.0,0.0,0.016126653537652642,0,
AB2,B,87,18,target,return_after_fixed_remediation,,polynomial,0.6442954466004899,0.8840082182995368,0.8081876358782168,1,0,1,0,0,011,0.8708881640573528,0.29193496359448373,0.10681657433588741,0.9742485529802599,0.0,0.0,0.0,0.08461745429121567,0,
AB2,B,87,19,target,target_only,,polynomial,0.7094772216959516,0.9432404363033877,0.8025928635643866,1,0,2,0,0,011,0.8708881640573528,0.29193496359448373,0.10681657433588741,1.0,0.0,0.0,0.0,0.08670327109427045,1,success_threshold
AB2,B,88,1,target,target_only,,polynomial,0.6928712921362563,0.4302494571365137,0.1714009250598627,0,1,0,0,0,,0.2893519426934626,0.304325203961481,0.0990306916196706,0.5164856705880436,0.0,0.0,0.0,0.025851564404508063,0,
AB2,B,88,2,target,target_only,,polynomial,0.6877201481205649,0.4483455522196693,0.19212710567764232,0,2,0,0,0,,0.2893519426934626,0.304325203961481,0.0990306916196706,0.542287784010001,0.0,0.0,0.0,0.025802113421957425,0,
AB2,B,88,3,diagnosis,diagnose_and_enter_remediation,integer,integer,0.521483619103725,0.2893519426934626,0.19896271344246802,0,0,0,1,1,0,0.31355818543685837,0.304325203961481,0.0990306916196706,0.5471290325586802,0.02420624274339576,0.0,0.0,0.004841248548679153,0,
AB2,B,88,4,remediation,fixed_remediation,,integer,0.5545879426895551,0.31355818543685837,0.19059038870812262,1,0,0,1,2,01,0.39530499960292415,0.304325203961481,0.0990306916196706,0.5634783953918934,0.08174681416606576,0.0,0.0,0.016349362833213154,0,
AB2,B,88,5,remediation,fixed_remediation,,integer,0.5279305194731507,0.39530499960292415,0.31093470001081397,0,0,0,1,3,010,0.4195731325898664,0.304325203961481,0.0990306916196706,0.5683320219892818,0.024268132986942248,0.0,0.0,0.00485362659738845,0,
AB2,B,88,6,target,return_after_fixed_remediation,,polynomial,0.7223885631094503,0.5237043551694571,0.2328826253638022,0,1,0,0,0,010,0.4195731325898664,0.304325203961481,0.0990306916196706,0.5944669521951325,0.0,0.0,0.0,0.026134930205850723,0,
AB2,B,88,7,target,target_only,,polynomial,0.719252684404194,0.5419988063135526,0.25663672942012544,1,0,1,0,0,010,0.4195731325898664,0.304325203961481,0.0990306916196706,0.6814830380960667,0.0,0.0,0.0,0.08701608590093422,0,
AB2,B,88,8,target,target_only,,polynomial,0.7106988499104762,0.6029100664442065,0.34372619298384677,0,1,0,0,0,010,0.4195731325898664,0.304325203961481,0.0990306916196706,0.7075057470552073,0.0,0.0,0.0,0.02602270895914057,0,
AB2,B,88,9,target,target_only,,polynomial,0.6848900786461801,0.6211259627156049,0.4055036514867815,0,2,0,0,0,010,0.4195731325898664,0.304325203961481,0.0990306916196706,0.7332806918102106,0.0,0.0,0.0,0.02577494475500333,0,
AB2,B,88,10,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5668012685002494,0.4195731325898664,0.2924801642945645,0,0,0,1,1,0,0.4442144247674688,0.304325203961481,0.0990306916196706,0.7382089502457311,0.024641292177602393,0.0,0.0,0.004928258435520479,0,
AB2,B,88,11,remediation,fixed_remediation,,integer,0.5519072922042485,0.4442144247674688,0.34385602421939465,1,0,0,1,2,01,0.5258754581180047,0.304325203961481,0.0990306916196706,0.7545411569158382,0.08166103335053596,0.0,0.0,0.01633220667010719,0,
AB2,B,88,12,remediation,fixed_remediation,,integer,0.5365422244567533,0.5258754581180047,0.48400530974216854,0,0,0,1,3,010,0.5502262634727896,0.304325203961481,0.0990306916196706,0.7594113179867952,0.024350805354784833,0.0,0.0,0.004870161070956967,0,
AB2,B,88,13,target,return_after_fixed_remediation,,polynomial,0.7264753549868754,0.6966558016325934,0.45538960997340244,1,0,1,0,0,010,0.5502262634727896,0.304325203961481,0.0990306916196706,0.8466585293463752,0.0,0.0,0.0,0.08724721135958002,0,
AB2,B,88,14,target,target_only,,polynomial,0.6527125055902362,0.7577288495842994,0.6525116975664181,1,0,2,0,0,010,0.5502262634727896,0.304325203961481,0.0990306916196706,0.9315453295252627,0.0,0.0,0.0,0.08488680017888756,1,success_threshold
AB2,B,89,1,target,target_only,,polynomial,0.66070304054958,0.4486793484297783,0.21889077140695914,0,1,0,0,0,,0.2766682179809858,0.3030278861728439,0.08774280598445204,0.5479411535256797,0.0,0.0,0.0,0.02554274918927597,0,
AB2,B,89,2,target,target_only,,polynomial,0.7284311699416851,0.4665592728622715,0.17204091927395174,1,0,1,0,0,,0.2766682179809858,0.3030278861728439,0.08774280598445204,0.6352509509638137,0.0,0.0,0.0,0.08730979743813393,0,
AB2,B,89,3,target,target_only,,polynomial,0.7166967491594551,0.5276761310689653,0.24340088820649694,0,1,0,0,0,,0.2766682179809858,0.3030278861728439,0.08774280598445204,0.6613312397557445,0.0,0.0,0.0,0.026080288791930768,0,
AB2,B,89,4,target,target_only,,polynomial,0.6697558099180658,0.5459323332233168,0.32236139364127697,0,2,0,0,0,,0.2766682179809858,0.3030278861728439,0.08774280598445204,0.686960895530958,0.0,0.0,0.0,0.025629655775213436,0,
AB2,B,89,5,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5998544793657248,0.2766682179809858,0.12574483290698601,0,0,0,1,1,0,0.3016268209828967,0.3030278861728439,0.08774280598445204,0.6919526161313402,0.024958603001910964,0.0,0.0,0.0049917206003821935,0,
AB2,B,89,6,remediation,fixed_remediation,,integer,0.5840012816194999,0.3016268209828967,0.15521816543855868,0,0,0,1,2,00,0.3264332332864439,0.3030278861728439,0.08774280598445204,0.6969138985920497,0.0248064123035472,0.0,0.0,0.00496128246070944,0,
AB2,B,89,7,remediation,fixed_remediation,,integer,0.5016719238450208,0.3264332332864439,0.2589501848296701,0,0,0,1,3,000,0.3504492837553561,0.3030278861728439,0.08774280598445204,0.7017171086858321,0.0240160504689122,0.0,0.0,0.004803210093782441,0,
AB2,B,89,8,target,return_after_fixed_remediation,,polynomial,0.6653936497312596,0.5963367612066893,0.3978716096514884,0,1,0,0,0,000,0.3504492837553561,0.3030278861728439,0.08774280598445204,0.7273048877232522,0.0,0.0,0.0,0.025587779037420096,0,
AB2,B,89,9,target,target_only,,polynomial,0.6451771191976093,0.6142482065328833,0.45373931345792406,0,2,0,0,0,000,0.3504492837553561,0.3030278861728439,0.08774280598445204,0.7526985880675492,0.0,0.0,0.0,0.025393700344297047,0,
AB2,B,89,10,diagnosis,diagnose_and_enter_remediation,integer,integer,0.552504522388425,0.3504492837553561,0.22928879094531035,0,0,0,1,1,0,0.374953327170285,0.3030278861728439,0.08774280598445204,0.757599396750535,0.024504043414928883,0.0,0.0,0.004900808682985777,0,
AB2,B,89,11,remediation,fixed_remediation,,integer,0.5362656150307188,0.374953327170285,0.27530451628971486,1,0,0,1,2,01,0.456113826851268,0.3030278861728439,0.08774280598445204,0.7738314966867316,0.081160499680983,0.0,0.0,0.016232099936196603,0,
AB2,B,89,12,remediation,fixed_remediation,,integer,0.5947163499870709,0.456113826851268,0.3033036659142508,0,0,0,1,3,010,0.4810231038111439,0.3030278861728439,0.08774280598445204,0.7788133520787067,0.024909276959875885,0.0,0.0,0.0049818553919751775,0,
AB2,B,89,13,target,return_after_fixed_remediation,,polynomial,0.6674472120096906,0.6894762775984378,0.5329955761110478,1,0,1,0,0,010,0.4810231038111439,0.3030278861728439,0.08774280598445204,0.8641716628630168,0.0,0.0,0.0,0.08535831078431011,0,
AB2,B,89,14,target,target_only,,polynomial,0.6465635516009535,0.7492270951474549,0.6493039983204698,1,0,2,0,0,010,0.4810231038111439,0.3030278861728439,0.08774280598445204,0.9488616965142473,0.0,0.0,0.0,0.08469003365123051,1,success_threshold
AB2,B,90,1,target,target_only,,polynomial,0.7242191987895448,0.42751346210231733,0.14427419036826541,0,1,0,0,0,,0.3070910557625849,0.3205943275678078,0.11506625088278322,0.5052755691277252,0.0,0.0,0.0,0.026152504308379627,0,
AB2,B,90,2,target,target_only,,polynomial,0.7158295196311147,0.44582021511818304,0.165197171098252,0,2,0,0,0,,0.3070910557625849,0.3205943275678078,0.11506625088278322,0.5313475325161839,0.0,0.0,0.0,0.026071963388458703,0,
AB2,B,90,3,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5959056764611202,0.3070910557625849,0.15021858074955965,0,0,0,1,1,0,0.33201175025661167,0.3205943275678078,0.11506625088278322,0.5363316714149893,0.024920694494026757,0.0,0.0,0.004984138898805352,0,
AB2,B,90,4,remediation,fixed_remediation,,integer,0.529649643145332,0.33201175025661167,0.23400604004827083,0,0,0,1,2,00,0.35629638683080683,0.3205943275678078,0.11506625088278322,0.5411885987298283,0.024284636574195186,0.0,0.0,0.004856927314839037,0,
AB2,B,90,5,remediation,fixed_remediation,,integer,0.5972008864740015,0.35629638683080683,0.19070635337974087,0,0,0,1,3,000,0.3812295153409572,0.3205943275678078,0.11506625088278322,0.5461752244318584,0.024933128510150414,0.0,0.0,0.004986625702030083,0,
AB2,B,90,6,target,return_after_fixed_remediation,,polynomial,0.6768004147126685,0.49669151170458803,0.2533823832801177,1,0,1,0,0,000,0.3812295153409572,0.3205943275678078,0.11506625088278322,0.6318328377026639,0.0,0.0,0.0,0.08565761327080541,0,
AB2,B,90,7,target,target_only,,polynomial,0.7238143330067346,0.5566518409941518,0.268356912506717,1,0,2,0,0,000,0.3812295153409572,0.3205943275678078,0.11506625088278322,0.7189948963588794,0.0,0.0,0.0,0.08716205865621551,0,
AB2,B,90,8,target,target_only,,polynomial,0.6551329241010108,0.6176652820535027,0.44403403775587114,0,1,0,0,0,000,0.3812295153409572,0.3205943275678078,0.11506625088278322,0.7444841724302491,0.0,0.0,0.0,0.025489276071369703,0,
AB2,B,90,9,target,target_only,,polynomial,0.6611605350738428,0.6355077753034616,0.4615966460302268,0,2,0,0,0,000,0.3812295153409572,0.3205943275678078,0.11506625088278322,0.770031313566958,0.0,0.0,0.0,0.025547141136708897,0,
AB2,B,90,10,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5613117267146595,0.3812295153409572,0.2534126815771998,0,0,0,1,1,0,0.40581810791741796,0.3205943275678078,0.11506625088278322,0.7749490320822501,0.02458859257646073,0.0,0.0,0.004917718515292146,0,
AB2,B,90,11,remediation,fixed_remediation,,integer,0.5059222227000963,0.40581810791741796,0.35420078785298753,0,0,0,1,2,00,0.42987496125533886,0.3205943275678078,0.11506625088278322,0.7797604027498343,0.024056853337920927,0.0,0.0,0.0048113706675841856,0,
AB2,B,90,12,remediation,fixed_remediation,,integer,0.5143791567392142,0.42987496125533886,0.375891152946219,0,0,0,1,3,000,0.4540130011600353,0.3205943275678078,0.11506625088278322,0.7845880107307736,0.024138039904696457,0.0,0.0,0.004827607980939292,0,
AB2,B,90,13,target,return_after_fixed_remediation,,polynomial,0.7064592930466644,0.685415507859552,0.46847619119094275,0,1,0,0,0,000,0.4540130011600353,0.3205943275678078,0.11506625088278322,0.8105700199440216,0.0,0.0,0.0,0.02598200921324798,0,
AB2,B,90,14,target,target_only,,polynomial,0.7250910612779459,0.7036029143088256,0.4678123542137601,1,0,1,0,0,000,0.4540130011600353,0.3205943275678078,0.11506625088278322,0.8977729339049159,0.0,0.0,0.0,0.08720291396089427,0,
AB2,B,90,15,target,target_only,,polynomial,0.7086312849517488,0.7646449540814516,0.5832384846633625,0,1,0,0,0,000,0.4540130011600353,0.3205943275678078,0.11506625088278322,0.9237757942404526,0.0,0.0,0.0,0.026002860335536792,0,
AB2,B,90,16,target,target_only,,polynomial,0.6690999664302293,0.7828469563163274,0.6642924152350123,1,0,1,0,0,000,0.4540130011600353,0.3205943275678078,0.11506625088278322,1.0,0.0,0.0,0.0,0.08541119892576735,0,
AB2,B,90,17,target,target_only,,polynomial,0.7134329026567992,0.8362039003480105,0.6762576121370337,1,0,2,0,0,000,0.4540130011600353,0.3205943275678078,0.11506625088278322,1.0,0.0,0.0,0.0,0.08682985288501759,1,success_threshold
AB2,B,91,1,target,target_only,,polynomial,0.7039654984965398,0.43252623191158485,0.1640173561509568,0,1,0,0,0,,0.32780144063340877,0.2865730722876371,0.12355831000273251,0.5033663541020843,0.0,0.0,0.0,0.025958068785566783,0,
AB2,B,91,2,target,target_only,,polynomial,0.6451846201761299,0.4506968800614816,0.2374109938249491,0,2,0,0,0,,0.32780144063340877,0.2865730722876371,0.12355831000273251,0.5287601264557752,0.0,0.0,0.0,0.025393772353690846,0,
AB2,B,91,3,diagnosis,diagnose_and_enter_remediation,integer,integer,0.5672238068844903,0.32780144063340877,0.19208262176002244,0,0,0,1,1,0,0.3524467891794999,0.2865730722876371,0.12355831000273251,0.5336891961649934,0.02464534854609111,0.0,0.0,0.004929069709218223,0,
AB2,B,91,4,remediation,fixed_remediation,,integer,0.5010769036686098,0.3524467891794999,0.29074249289390525,1,0,0,1,2,01,0.4324812500968954,0.2865730722876371,0.12355831000273251,0.5496960883484725,0.08003446091739551,0.0,0.0,0.0160068921834791,0,
AB2,B,91,5,remediation,fixed_remediation,,integer,0.531116059068025,0.4324812500968954,0.3562199269584383,1,0,0,1,3,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.5658952311265079,0.08099571389017679,0.0,0.0,0.016199142778035358,0,
AB2,B,91,6,target,return_after_fixed_remediation,,polynomial,0.692854573576485,0.5501697509846771,0.2981529410803225,0,1,0,0,0,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.5917466350328421,0.0,0.0,0.0,0.02585140390633426,0,
AB2,B,91,7,target,target_only,,polynomial,0.6960421434329986,0.5682657337191112,0.31720239171690845,1,0,1,0,0,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.6780199836226981,0.0,0.0,0.0,0.08627334858985597,0,
AB2,B,91,8,target,target_only,,polynomial,0.64248644928728,0.6286570777320103,0.47926783647554955,0,1,0,0,0,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.703387853535856,0.0,0.0,0.0,0.025367869913157887,0,
AB2,B,91,9,target,target_only,,polynomial,0.6754367430163001,0.6464145866712209,0.4565764351951078,1,0,1,0,0,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.7890018293123776,0.0,0.0,0.0,0.0856139757765216,0,
AB2,B,91,10,target,target_only,,polynomial,0.7278992959516125,0.706344369714786,0.4677126017177984,0,1,0,0,0,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.8151896625535131,0.0,0.0,0.0,0.026187833241135477,0,
AB2,B,91,11,target,target_only,,polynomial,0.6641377190315988,0.7246758529835807,0.5898218110685094,1,0,1,0,0,011,0.5134769639870722,0.2865730722876371,0.12355831000273251,0.9004420695625243,0.0,0.0,0.0,0.08525240700901117,0,
