strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB3_PPO_Dynamic,Average,1,23,0.8187,23,2,0,0.6087
AB3_PPO_Dynamic,Average,1,21,0.8111,21,2,0,0.6667
AB3_PPO_Dynamic,Average,1,31,0.8101,31,5,1,0.5161
AB3_PPO_Dynamic,Average,1,21,0.8053,21,1,0,0.6667
AB3_PPO_Dynamic,Average,1,21,0.8077,21,2,0,0.6667
AB3_PPO_Dynamic,Average,1,19,0.8041,19,1,0,0.6842
AB3_PPO_Dynamic,Average,1,22,0.8063,22,2,0,0.5909
AB3_PPO_Dynamic,Average,1,17,0.82,17,1,0,0.7059
AB3_PPO_Dynamic,Average,1,29,0.8118,29,2,1,0.5517
AB3_PPO_Dynamic,Average,1,17,0.8094,17,1,0,0.7059
AB3_PPO_Dynamic,Average,1,25,0.8124,25,3,0,0.6
AB3_PPO_Dynamic,Average,0,40,0.7933,,6,0,0.375
AB3_PPO_Dynamic,Average,1,17,0.8041,17,1,0,0.7647
AB3_PPO_Dynamic,Average,1,22,0.8109,22,1,0,0.6364
AB3_PPO_Dynamic,Average,1,24,0.81,24,1,1,0.625
AB3_PPO_Dynamic,Average,1,31,0.8179,31,3,0,0.5161
AB3_PPO_Dynamic,Average,1,17,0.8038,17,1,0,0.7647
AB3_PPO_Dynamic,Average,1,19,0.804,19,0,0,0.6842
AB3_PPO_Dynamic,Average,1,27,0.8006,27,3,0,0.5556
AB3_PPO_Dynamic,Average,1,33,0.804,33,7,0,0.5152
AB3_PPO_Dynamic,Average,1,26,0.8069,26,3,0,0.5385
AB3_PPO_Dynamic,Average,1,27,0.8042,27,4,1,0.5185
AB3_PPO_Dynamic,Average,1,29,0.8019,29,6,0,0.4483
AB3_PPO_Dynamic,Average,1,25,0.8024,25,2,0,0.6
AB3_PPO_Dynamic,Average,1,30,0.8084,30,5,0,0.5333
AB3_PPO_Dynamic,Average,1,33,0.8127,33,5,0,0.4545
AB3_PPO_Dynamic,Average,1,18,0.8131,18,1,0,0.7222
AB3_PPO_Dynamic,Average,1,23,0.8233,23,3,0,0.6522
AB3_PPO_Dynamic,Average,1,18,0.8123,18,1,0,0.7222
AB3_PPO_Dynamic,Average,1,27,0.8023,27,2,0,0.5556
AB3_PPO_Dynamic,Average,1,22,0.8177,22,2,0,0.6364
AB3_PPO_Dynamic,Average,1,25,0.8184,25,2,0,0.56
AB3_PPO_Dynamic,Average,1,19,0.8002,19,1,0,0.7368
AB3_PPO_Dynamic,Average,1,31,0.8088,31,4,1,0.5484
AB3_PPO_Dynamic,Average,1,15,0.802,15,0,0,0.8667
AB3_PPO_Dynamic,Average,1,18,0.8022,18,1,0,0.7222
AB3_PPO_Dynamic,Average,1,20,0.8048,20,1,0,0.6
AB3_PPO_Dynamic,Average,1,35,0.8048,35,4,0,0.5143
AB3_PPO_Dynamic,Average,1,24,0.8064,24,1,0,0.625
AB3_PPO_Dynamic,Average,1,28,0.8009,28,5,0,0.4643
AB3_PPO_Dynamic,Average,1,13,0.8062,13,1,0,0.8462
AB3_PPO_Dynamic,Average,1,30,0.8181,30,4,0,0.4667
AB3_PPO_Dynamic,Average,1,24,0.806,24,3,0,0.5833
AB3_PPO_Dynamic,Average,1,20,0.8023,20,1,0,0.7
AB3_PPO_Dynamic,Average,1,32,0.8104,32,4,0,0.5
AB3_PPO_Dynamic,Average,1,24,0.8029,24,3,0,0.5417
AB3_PPO_Dynamic,Average,1,26,0.8078,26,2,0,0.5385
AB3_PPO_Dynamic,Average,1,19,0.8015,19,3,0,0.5789
AB3_PPO_Dynamic,Average,1,19,0.8028,19,1,0,0.7368
AB3_PPO_Dynamic,Average,1,18,0.8243,18,1,0,0.7778
AB3_PPO_Dynamic,Average,1,29,0.8004,29,5,0,0.5172
AB3_PPO_Dynamic,Average,1,24,0.802,24,4,0,0.5417
AB3_PPO_Dynamic,Average,1,17,0.8108,17,2,1,0.6471
AB3_PPO_Dynamic,Average,0,40,0.789,,6,0,0.375
AB3_PPO_Dynamic,Average,1,21,0.8063,21,2,0,0.5714
AB3_PPO_Dynamic,Average,1,20,0.814,20,3,0,0.65
AB3_PPO_Dynamic,Average,1,36,0.813,36,6,0,0.4167
AB3_PPO_Dynamic,Average,0,40,0.7696,,9,0,0.35
AB3_PPO_Dynamic,Average,1,28,0.801,28,4,0,0.4643
AB3_PPO_Dynamic,Average,1,14,0.8099,14,1,0,0.7857
AB3_PPO_Dynamic,Average,1,28,0.8013,28,4,0,0.5
AB3_PPO_Dynamic,Average,1,26,0.8047,26,1,0,0.5769
AB3_PPO_Dynamic,Average,1,21,0.8034,21,1,0,0.6667
AB3_PPO_Dynamic,Average,1,36,0.8116,36,7,1,0.4722
AB3_PPO_Dynamic,Average,1,24,0.8123,24,2,0,0.6667
AB3_PPO_Dynamic,Average,1,26,0.8021,26,3,0,0.5385
