controller,prototype,episode_id,step,phase,action,question_id,domain_skill,subskill_tag,error_tag,diagnosed_skill,failed_subskill,remediation_target_subskill,question_skill,difficulty,a_eff,p_correct,correct,fail_streak_polynomial,polynomial_correct_streak,remediation_active,remediation_steps_taken,integer_recent_results,ability_integer,ability_fraction,ability_radical,ability_polynomial,delta_integer,delta_fraction,delta_radical,delta_polynomial,terminated,termination_reason
AB2,B,77,2,target,target_only,AB2-B-ep77-step2,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6997381723986635,0.467495585935671,0.19885667591791978,0,2,0,0,0,,0.2788783181704644,0.28341751270494825,0.11700858707083131,0.5742490442900724,0.0,0.0,0.0,0.02591748645502717,0,
AB2,B,77,3,diagnosis,diagnose_and_enter_remediation,AB2-B-ep77-step3,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.2788783181704644,0.12711295152746444,0,0,0,1,1,0,0.30383831817046436,0.28341751270494825,0.11700858707083131,0.5792410442900724,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,77,4,remediation,fixed_remediation,AB2-B-ep77-step4,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.30383831817046436,0.14467766982916014,1,0,0,1,2,01,0.38703831817046436,0.28341751270494825,0.11700858707083131,0.5958810442900724,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,77,5,remediation,fixed_remediation,AB2-B-ep77-step5,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.38703831817046436,0.21793004249335915,0,0,0,1,3,010,0.41199831817046434,0.28341751270494825,0.11700858707083131,0.6008730442900724,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,77,6,target,return_after_fixed_remediation,AB2-B-ep77-step6,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7228409849575775,0.5442106264541899,0.2550643160887281,0,1,0,0,0,010,0.41199831817046434,0.28341751270494825,0.11700858707083131,0.6270123177456651,0.0,0.0,0.0,0.026139273455592745,0,
AB2,B,77,7,target,target_only,AB2-B-ep77-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7226124504873951,0.5625081178731048,0.27675287761775347,0,2,0,0,0,010,0.41199831817046434,0.28341751270494825,0.11700858707083131,0.6531493972703442,0.0,0.0,0.0,0.026137079524678992,0,
AB2,B,77,8,diagnosis,diagnose_and_enter_remediation,AB2-B-ep77-step8,integer,integer.generic_remediation,,integer,poly.sign_distribution,integer.generic_remediation,integer,0.6,0.41199831817046434,0.24452851849615842,1,0,0,1,1,1,0.49519831817046434,0.28341751270494825,0.11700858707083131,0.6697893972703441,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,77,9,remediation,fixed_remediation,AB2-B-ep77-step9,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.49519831817046434,0.3477803949988791,1,0,0,1,2,11,0.5783983181704644,0.28341751270494825,0.11700858707083131,0.6864293972703441,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,77,10,remediation,fixed_remediation,AB2-B-ep77-step10,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.5783983181704644,0.46764276141130945,1,0,0,1,3,111,0.6615983181704644,0.28341751270494825,0.11700858707083131,0.7030693972703441,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,77,11,target,return_after_fixed_remediation,AB2-B-ep77-step11,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6535682319749296,0.6906280735403801,0.5553618429446787,0,1,0,0,0,111,0.6615983181704644,0.28341751270494825,0.11700858707083131,0.7285436522973034,0.0,0.0,0.0,0.02547425502695933,0,
AB2,B,77,12,target,target_only,AB2-B-ep77-step12,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6696344673547322,0.7084600520592517,0.5579764283546974,1,0,1,0,0,111,0.6615983181704644,0.28341751270494825,0.11700858707083131,0.8139719552526549,0.0,0.0,0.0,0.08542830295535143,0,
AB2,B,77,13,target,target_only,AB2-B-ep77-step13,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7149450060986813,0.7682598641279976,0.5792972364722283,1,0,2,0,0,111,0.6615983181704644,0.28341751270494825,0.11700858707083131,0.9008501954478126,0.0,0.0,0.0,0.0868782401951578,1,success_threshold
AB2,B,78,1,target,target_only,AB2-B-ep78-step1,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7153198588511932,0.4494062649517931,0.16861407644476759,1,0,1,0,0,,0.31827177070002005,0.29016667715870975,0.10587892979106735,0.5924969979715055,0.0,0.0,0.0,0.0868902354832382,0,
AB2,B,78,2,target,target_only,AB2-B-ep78-step2,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7096194298099207,0.5102294297900598,0.2321269499290745,1,0,2,0,0,,0.31827177070002005,0.29016667715870975,0.10587892979106735,0.6792048197254229,0.0,0.0,0.0,0.08670782175391746,0,
AB2,B,78,3,target,target_only,AB2-B-ep78-step3,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6728542617653672,0.570924905017802,0.35169974285718625,0,1,0,0,0,,0.31827177070002005,0.29016667715870975,0.10587892979106735,0.7048642206383704,0.0,0.0,0.0,0.025659400912947525,0,
AB2,B,78,4,target,target_only,AB2-B-ep78-step4,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7093589381933947,0.5888864856568652,0.3267690650105363,0,2,0,0,0,,0.31827177070002005,0.29016667715870975,0.10587892979106735,0.730874066445027,0.0,0.0,0.0,0.02600984580665659,0,
AB2,B,78,5,diagnosis,diagnose_and_enter_remediation,AB2-B-ep78-step5,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.31827177070002005,0.1557272697890418,1,0,0,1,1,1,0.40147177070002005,0.29016667715870975,0.10587892979106735,0.7475140664450269,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,78,6,remediation,fixed_remediation,AB2-B-ep78-step6,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.40147177070002005,0.23304985907884782,1,0,0,1,2,11,0.48467177070002004,0.29016667715870975,0.10587892979106735,0.7641540664450269,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,78,7,remediation,fixed_remediation,AB2-B-ep78-step7,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.48467177070002004,0.3335951190829464,0,0,0,1,3,110,0.5096317707000201,0.29016667715870975,0.10587892979106735,0.7691460664450269,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,78,8,target,return_after_fixed_remediation,AB2-B-ep78-step8,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6985661702737835,0.6912917777215248,0.4890901430603529,1,0,1,0,0,110,0.5096317707000201,0.29016667715870975,0.10587892979106735,0.855500183893788,0.0,0.0,0.0,0.08635411744876109,0,
AB2,B,78,9,target,target_only,AB2-B-ep78-step9,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6871997255738975,0.7517396599356576,0.5956180144422941,1,0,2,0,0,110,0.5096317707000201,0.29016667715870975,0.10587892979106735,0.9414905751121527,0.0,0.0,0.0,0.08599039121836473,1,success_threshold
AB2,B,79,1,target,target_only,AB2-B-ep79-step1,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6339513719188894,0.4190343362498753,0.21593707818251548,0,1,0,0,0,,0.288586043416027,0.2759982785756628,0.129778932146518,0.5002266806348031,0.0,0.0,0.0,0.02528593317042134,0,
AB2,B,79,2,target,target_only,AB2-B-ep79-step2,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6492248149138262,0.43673448946917026,0.21841244510568608,0,2,0,0,0,,0.288586043416027,0.2759982785756628,0.129778932146518,0.5256592388579758,0.0,0.0,0.0,0.025432558223172735,0,
AB2,B,79,3,diagnosis,diagnose_and_enter_remediation,AB2-B-ep79-step3,integer,integer.generic_remediation,,integer,poly.sign_distribution,integer.generic_remediation,integer,0.6,0.288586043416027,0.13371726400972128,0,0,0,1,1,0,0.313546043416027,0.2759982785756628,0.129778932146518,0.5306512388579758,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,79,4,remediation,fixed_remediation,AB2-B-ep79-step4,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.313546043416027,0.152035627115286,0,0,0,1,2,00,0.33850604341602697,0.2759982785756628,0.129778932146518,0.5356432388579758,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,79,5,remediation,fixed_remediation,AB2-B-ep79-step5,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.33850604341602697,0.1723641690426156,1,0,0,1,3,001,0.42170604341602697,0.2759982785756628,0.129778932146518,0.5522832388579758,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,79,6,target,return_after_fixed_remediation,AB2-B-ep79-step6,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6912736964854933,0.5131100802253912,0.25559678536830127,1,0,1,0,0,001,0.42170604341602697,0.2759982785756628,0.129778932146518,0.6384039971455115,0.0,0.0,0.0,0.08612075828753579,0,
AB2,B,79,7,target,target_only,AB2-B-ep79-step7,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6906167732569541,0.5733946110266661,0.33107367941511967,1,0,2,0,0,001,0.42170604341602697,0.2759982785756628,0.129778932146518,0.7245037338897341,0.0,0.0,0.0,0.08609973674422254,0,
AB2,B,79,8,target,target_only,AB2-B-ep79-step8,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7076075167208484,0.6336644267476219,0.39086955855705297,1,0,3,0,0,001,0.42170604341602697,0.2759982785756628,0.129778932146518,0.8111471744248012,0.0,0.0,0.0,0.08664344053506716,1,success_threshold
AB2,B,80,1,target,target_only,AB2-B-ep80-step1,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.69650085759372,0.4567072747666528,0.1917372111221909,0,1,0,0,0,,0.30638901526799434,0.311341921664937,0.07192202421727485,0.5470157942132633,0.0,0.0,0.0,0.025886408232899713,0,
AB2,B,80,2,target,target_only,AB2-B-ep80-step2,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6752508452227354,0.47482776052968256,0.23102393786955996,0,2,0,0,0,,0.30638901526799434,0.311341921664937,0.07192202421727485,0.5726982023274015,0.0,0.0,0.0,0.025682408114138258,0,
AB2,B,80,3,diagnosis,diagnose_and_enter_remediation,AB2-B-ep80-step3,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.30638901526799434,0.1465818192881624,0,0,0,1,1,0,0.3313490152679943,0.311341921664937,0.07192202421727485,0.5776902023274015,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,80,4,remediation,fixed_remediation,AB2-B-ep80-step4,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.3313490152679943,0.1663241713831238,0,0,0,1,2,00,0.3563090152679943,0.311341921664937,0.07192202421727485,0.5826822023274015,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,80,5,remediation,fixed_remediation,AB2-B-ep80-step5,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.3563090152679943,0.1881393335156923,0,0,0,1,3,000,0.3812690152679943,0.311341921664937,0.07192202421727485,0.5876742023274015,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,80,6,target,return_after_fixed_remediation,AB2-B-ep80-step6,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6966255364765299,0.5257526462095794,0.264008486116642,1,0,1,0,0,000,0.3812690152679943,0.311341921664937,0.07192202421727485,0.6739662194946505,0.0,0.0,0.0,0.08629201716724896,0,
AB2,B,80,7,target,target_only,AB2-B-ep80-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6448720917874833,0.5861570582266535,0.4128271636076483,1,0,2,0,0,000,0.3812690152679943,0.311341921664937,0.07192202421727485,0.75860212643185,0.0,0.0,0.0,0.08463590693719947,0,
AB2,B,80,8,target,target_only,AB2-B-ep80-step8,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6358748085705065,0.6454021930826932,0.5142871863911825,1,0,3,0,0,000,0.3812690152679943,0.311341921664937,0.07192202421727485,0.8429501203061062,0.0,0.0,0.0,0.0843479938742562,1,success_threshold
AB2,B,81,1,target,target_only,AB2-B-ep81-step1,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6632728212235316,0.4398320239665804,0.20740404413931066,0,1,0,0,0,,0.32989354332488185,0.2775665845644445,0.11336618382041551,0.5125159347539113,0.0,0.0,0.0,0.025567419083745904,0,
AB2,B,81,2,target,target_only,AB2-B-ep81-step2,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7018640480053401,0.45772921732520244,0.18773290532857503,0,2,0,0,0,,0.32989354332488185,0.2775665845644445,0.11336618382041551,0.5384538296147626,0.0,0.0,0.0,0.025937894860851265,0,
AB2,B,81,3,diagnosis,diagnose_and_enter_remediation,AB2-B-ep81-step3,integer,integer.generic_remediation,,integer,poly.expand_binomial,integer.generic_remediation,integer,0.6,0.32989354332488185,0.16511679896831016,0,0,0,1,1,0,0.35485354332488184,0.2775665845644445,0.11336618382041551,0.5434458296147626,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,81,4,remediation,fixed_remediation,AB2-B-ep81-step4,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.35485354332488184,0.18680908655130515,0,0,0,1,2,00,0.3798135433248818,0.2775665845644445,0.11336618382041551,0.5484378296147626,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,81,5,remediation,fixed_remediation,AB2-B-ep81-step5,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.3798135433248818,0.2106322245032737,0,0,0,1,3,000,0.4047735433248818,0.2775665845644445,0.11336618382041551,0.5534298296147626,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,81,6,target,return_after_fixed_remediation,AB2-B-ep81-step6,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7195589638301941,0.5088329437277983,0.22022492185129278,1,0,1,0,0,000,0.4047735433248818,0.2775665845644445,0.11336618382041551,0.6404557164573288,0.0,0.0,0.0,0.08702588684256622,0,
AB2,B,81,7,target,target_only,AB2-B-ep81-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6456530956855374,0.5697510645175946,0.3880747433068559,1,0,2,0,0,000,0.4047735433248818,0.2775665845644445,0.11336618382041551,0.725116615519266,0.0,0.0,0.0,0.08466089906193719,0,
AB2,B,81,8,target,target_only,AB2-B-ep81-step8,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.634891218268409,0.6290136938609507,0.4911846269588151,1,0,3,0,0,000,0.4047735433248818,0.2775665845644445,0.11336618382041551,0.8094331345038551,0.0,0.0,0.0,0.0843165189845891,1,success_threshold
AB2,B,82,1,target,target_only,AB2-B-ep82-step1,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7162574400928465,0.4575417794342417,0.17475519541023518,1,0,1,0,0,,0.31875112853837767,0.29781023680791086,0.12799315172321632,0.6039437250440117,0.0,0.0,0.0,0.0869202380829711,0,
AB2,B,82,2,target,target_only,AB2-B-ep82-step2,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6626908184180269,0.5183859460923215,0.2961228921308634,0,1,0,0,0,,0.31875112853837767,0.29781023680791086,0.12799315172321632,0.6295055569008248,0.0,0.0,0.0,0.025561831856813058,0,
AB2,B,82,3,target,target_only,AB2-B-ep82-step3,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6614788378462682,0.5362792283920906,0.3205603934404659,0,2,0,0,0,,0.31875112853837767,0.29781023680791086,0.12799315172321632,0.6550557537441489,0.0,0.0,0.0,0.02555019684332418,0,
AB2,B,82,4,diagnosis,diagnose_and_enter_remediation,AB2-B-ep82-step4,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.31875112853837767,0.15610578946339773,0,0,0,1,1,0,0.34371112853837765,0.29781023680791086,0.12799315172321632,0.6600477537441489,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,82,5,remediation,fixed_remediation,AB2-B-ep82-step5,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.34371112853837765,0.17686503825655794,0,0,0,1,2,00,0.36867112853837763,0.29781023680791086,0.12799315172321632,0.6650397537441489,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,82,6,remediation,fixed_remediation,AB2-B-ep82-step6,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.36867112853837763,0.19973151646358445,0,0,0,1,3,000,0.3936311285383776,0.29781023680791086,0.12799315172321632,0.6700317537441489,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,82,7,target,return_after_fixed_remediation,AB2-B-ep82-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6634556267769395,0.5871115661824176,0.38744511095312684,0,1,0,0,0,000,0.3936311285383776,0.29781023680791086,0.12799315172321632,0.6956009277612075,0.0,0.0,0.0,0.025569174017058615,0,
AB2,B,82,8,target,target_only,AB2-B-ep82-step8,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6540023378378037,0.6050099879943586,0.4270361149114549,0,2,0,0,0,000,0.3936311285383776,0.29781023680791086,0.12799315172321632,0.7210793502044505,0.0,0.0,0.0,0.02547842244324292,0,
AB2,B,82,9,diagnosis,diagnose_and_enter_remediation,AB2-B-ep82-step9,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.3936311285383776,0.22474715225158176,1,0,0,1,1,1,0.4768311285383776,0.29781023680791086,0.12799315172321632,0.7377193502044505,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,82,10,remediation,fixed_remediation,AB2-B-ep82-step10,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.4768311285383776,0.323219961136586,1,0,0,1,2,11,0.5600311285383777,0.29781023680791086,0.12799315172321632,0.7543593502044504,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,82,11,remediation,fixed_remediation,AB2-B-ep82-step11,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.5600311285383777,0.4403323780796791,1,0,0,1,3,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,0.7709993502044504,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB2,B,82,12,target,return_after_fixed_remediation,AB2-B-ep82-step12,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6642962993682986,0.7326688837046286,0.6011443474289676,1,0,1,0,0,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,0.856256831784236,0.0,0.0,0.0,0.08525748157978556,0,
AB2,B,82,13,target,target_only,AB2-B-ep82-step13,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6302737306837718,0.7923491208104785,0.7256080313722579,0,1,0,0,0,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,0.8815074595988002,0.0,0.0,0.0,0.02525062781456421,0,
AB2,B,82,14,target,target_only,AB2-B-ep82-step14,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7269274085023083,0.8100245602806734,0.6221262522034329,1,0,1,0,0,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,0.968769136670874,0.0,0.0,0.0,0.08726167707207388,0,
AB2,B,82,15,target,target_only,AB2-B-ep82-step15,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6632517919543056,0.8711077342311251,0.7768036353073721,0,1,0,0,0,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,0.9943363538736354,0.0,0.0,0.0,0.025567217202761335,0,
AB2,B,82,16,target,target_only,AB2-B-ep82-step16,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7044052458591619,0.889004786273058,0.7516808918483562,1,0,1,0,0,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,1.0,0.0,0.0,0.0,0.0865409678674932,0,
AB2,B,82,17,target,target_only,AB2-B-ep82-step17,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7189586370652431,0.8929693385615133,0.739633436365549,1,0,2,0,0,111,0.6432311285383777,0.29781023680791086,0.12799315172321632,1.0,0.0,0.0,0.0,0.08700667638608778,1,success_threshold
AB2,B,83,1,target,target_only,AB2-B-ep83-step1,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6754952500493396,0.45463177784678155,0.2099576292142286,0,1,0,0,0,,0.3067334703490113,0.29609625969963305,0.12698901641276678,0.5437015211748711,0.0,0.0,0.0,0.025684754400473665,0,
AB2,B,83,2,target,target_only,AB2-B-ep83-step2,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6590193286082091,0.4726111059271132,0.24629902905588164,1,0,1,0,0,,0.3067334703490113,0.29609625969963305,0.12698901641276678,0.6287901396903338,0.0,0.0,0.0,0.08508861851546269,0,
AB2,B,83,3,target,target_only,AB2-B-ep83-step3,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6632605406775437,0.532173138887937,0.3129154325814206,0,1,0,0,0,,0.3067334703490113,0.29609625969963305,0.12698901641276678,0.6543574408808382,0.0,0.0,0.0,0.025567301190504422,0,
AB2,B,83,4,target,target_only,AB2-B-ep83-step4,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7265085750757443,0.5500702497212901,0.2575713596677159,0,2,0,0,0,,0.3067334703490113,0.29609625969963305,0.12698901641276678,0.6805319232015654,0.0,0.0,0.0,0.02617448232072715,0,
AB2,B,83,5,diagnosis,diagnose_and_enter_remediation,AB2-B-ep83-step5,integer,integer.generic_remediation,,integer,poly.sign_distribution,integer.generic_remediation,integer,0.6,0.3067334703490113,0.14684054704461388,0,0,0,1,1,0,0.33169347034901125,0.29609625969963305,0.12698901641276678,0.6855239232015654,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,83,6,remediation,fixed_remediation,AB2-B-ep83-step6,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.33169347034901125,0.166610942805236,0,0,0,1,2,00,0.35665347034901124,0.29609625969963305,0.12698901641276678,0.6905159232015654,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,83,7,remediation,fixed_remediation,AB2-B-ep83-step7,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.35665347034901124,0.18845521545827193,0,0,0,1,3,000,0.3816134703490112,0.29609625969963305,0.12698901641276678,0.6955079232015654,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,83,8,target,return_after_fixed_remediation,AB2-B-ep83-step8,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6890893665126708,0.6013395873457991,0.371333886062119,1,0,1,0,0,000,0.3816134703490112,0.29609625969963305,0.12698901641276678,0.7815587829299708,0.0,0.0,0.0,0.08605085972840547,0,
AB2,B,83,9,target,target_only,AB2-B-ep83-step9,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7191513196021726,0.6615751891556829,0.41448457127315685,0,1,0,0,0,000,0.3816134703490112,0.29609625969963305,0.12698901641276678,0.8076626355981517,0.0,0.0,0.0,0.026103852668180858,0,
AB2,B,83,10,target,target_only,AB2-B-ep83-step10,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6968432227554772,0.6798478860234095,0.4745290622671401,1,0,1,0,0,000,0.3816134703490112,0.29609625969963305,0.12698901641276678,0.893961618726327,0.0,0.0,0.0,0.08629898312817527,0,
AB2,B,83,11,target,target_only,AB2-B-ep83-step11,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6565365913542249,0.7402571742131322,0.6230052060927062,1,0,2,0,0,000,0.3816134703490112,0.29609625969963305,0.12698901641276678,0.9789707896496621,0.0,0.0,0.0,0.0850091709233352,1,success_threshold
AB2,B,84,1,target,target_only,AB2-B-ep84-step1,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.634776375709949,0.41408693426248877,0.21013088622157178,0,1,0,0,0,,0.2833080562734642,0.319290427766405,0.08433879810436674,0.49542887803602914,0.0,0.0,0.0,0.02529385320681551,0,
AB2,B,84,2,target,target_only,AB2-B-ep84-step2,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.657363470595522,0.43179263150725966,0.20531098464733782,0,2,0,0,0,,0.2833080562734642,0.319290427766405,0.08433879810436674,0.5209395673537461,0.0,0.0,0.0,0.025510689317717015,0,
AB2,B,84,3,diagnosis,diagnose_and_enter_remediation,AB2-B-ep84-step3,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.2833080562734642,0.1300913101407838,0,0,0,1,1,0,0.3082680562734642,0.319290427766405,0.08433879810436674,0.5259315673537461,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,84,4,remediation,fixed_remediation,AB2-B-ep84-step4,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.3082680562734642,0.1479978047711146,0,0,0,1,2,00,0.3332280562734642,0.319290427766405,0.08433879810436674,0.5309235673537461,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,84,5,remediation,fixed_remediation,AB2-B-ep84-step5,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.3332280562734642,0.16789334985371387,0,0,0,1,3,000,0.3581880562734642,0.319290427766405,0.08433879810436674,0.5359155673537461,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,84,6,target,return_after_fixed_remediation,AB2-B-ep84-step6,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6963314193868605,0.48259731402966155,0.2171411800010294,0,1,0,0,0,000,0.3581880562734642,0.319290427766405,0.08433879810436674,0.56180034897986,0.0,0.0,0.0,0.02588478162611386,0,
AB2,B,84,7,target,target_only,AB2-B-ep84-step7,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6513414553806857,0.5007166611679412,0.28828073458854253,0,2,0,0,0,000,0.3581880562734642,0.319290427766405,0.08433879810436674,0.5872532269515146,0.0,0.0,0.0,0.025452877971654582,0,
AB2,B,84,8,diagnosis,diagnose_and_enter_remediation,AB2-B-ep84-step8,integer,integer.generic_remediation,,integer,poly.combine_like_terms,integer.generic_remediation,integer,0.6,0.3581880562734642,0.1898674525797242,0,0,0,1,1,0,0.38314805627346415,0.319290427766405,0.08433879810436674,0.5922452269515146,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,84,9,remediation,fixed_remediation,AB2-B-ep84-step9,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.38314805627346415,0.2139779854516615,0,0,0,1,2,00,0.40810805627346414,0.319290427766405,0.08433879810436674,0.5972372269515146,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB2,B,84,10,remediation,fixed_remediation,AB2-B-ep84-step10,integer,integer.generic_remediation,,,,integer.generic_remediation,integer,0.6,0.40810805627346414,0.24024228300871733,1,0,0,1,3,001,0.49130805627346413,0.319290427766405,0.08433879810436674,0.6138772269515146,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
